,PARCEL,Neighborhood,SITUS HOUSE NUMBER,SITUS STREET NAME,SITUS STREET ADDRESS,SITUS CITY,SITUS STATE,SITUS ZIP CODE,FULL ADDRESS,location,point,latitude,longitude,outcome
3833,5548001139,Hollywood Hills,7135,Hollywood,7135 Hollywood Blvd #1210,Los Angeles,CA,90046,"7135 Hollywood Blvd #1210, Los Angeles, CA 90046","7135 Hollywood Blvd APT 1210, Los Angeles, CA 90046, USA","(34.1020636, -118.3465374, 0.0)",34.1020636,-118.3465374,1
3834,5549004148,Hollywood Hills,6740,Hillpark,6740 Hillpark Dr #104,Los Angeles,CA,90068,"6740 Hillpark Dr #104, Los Angeles, CA 90068","6740 Hillpark Dr APT 104, Los Angeles, CA 90068, USA","(34.1173368, -118.3396574, 0.0)",34.1173368,-118.3396574,1
3835,5556010009,Hollywood Hills,8313,Kirkwood,8313 Kirkwood Dr,Los Angeles,CA,90046,"8313 Kirkwood Dr, Los Angeles, CA 90046","8313 Kirkwood Dr, Los Angeles, CA 90046, USA","(34.104914, -118.3730175, 0.0)",34.104914,-118.3730175,1
3836,5564015024,Hollywood Hills,2425,Crest View,2425 Crest View Dr,Los Angeles,CA,90046,"2425 Crest View Dr, Los Angeles, CA 90046","2425 Crest View Dr, Los Angeles, CA 90046, USA","(34.115916, -118.3893585, 0.0)",34.115916,-118.3893585,0
3837,5556014022,Hollywood Hills,8503,Cole Crest,8503 Cole Crest Dr,Los Angeles,CA,90046,"8503 Cole Crest Dr, Los Angeles, CA 90046","8503 Cole Crest Dr, Los Angeles, CA 90046, USA","(34.1030508, -118.3766343, 0.0)",34.1030508,-118.3766343,1
3838,5551016166,Hollywood Hills,1615,Laurel,1615 N Laurel Ave #212,Los Angeles,CA,90046,"1615 N Laurel Ave #212, Los Angeles, CA 90046","1615 N Laurel Ave APT 212, Los Angeles, CA 90046, USA","(34.1002446, -118.3646412, 0.0)",34.1002446,-118.3646412,1
3839,5561026017,Hollywood Hills,1601,Blue Jay,1601 Blue Jay Way,Los Angeles,CA,90069,"1601 Blue Jay Way, Los Angeles, CA 90069","1601 Blue Jay Way, Los Angeles, CA 90069, USA","(34.1017722, -118.3868708, 0.0)",34.1017722,-118.3868708,1
3840,5562002012,Hollywood Hills,8604,Lookout Mountain,8604 Lookout Mountain Ave,Los Angeles,CA,90046,"8604 Lookout Mountain Ave, Los Angeles, CA 90046","8604 Lookout Mountain Ave, Los Angeles, CA 90046, USA","(34.1116461, -118.3807313, 0.0)",34.1116461,-118.3807313,0
3841,5555020005,Hollywood Hills,1462,Kings,1462 N Kings Rd,West Hollywood,CA,90069,"1462 N Kings Rd, West Hollywood, CA 90069","1462 N Kings Rd, Los Angeles, CA 90069, USA","(34.0969756, -118.3722861, 0.0)",34.0969756,-118.3722861,1
3842,2428010003,Hollywood Hills,2860,Pacific View,2860 Pacific View Trl,Los Angeles,CA,90068,"2860 Pacific View Trl, Los Angeles, CA 90068","2860 Pacific View Trail, Los Angeles, CA 90068, USA","(34.1223056, -118.3493338, 0.0)",34.1223056,-118.3493338,1
3843,5567015034,Hollywood Hills,8561,Nash,8561 Nash Dr,Los Angeles,CA,90046,"8561 Nash Dr, Los Angeles, CA 90046","8561 Nash Dr, Los Angeles, CA 90046, USA","(34.1060869, -118.3770794, 0.0)",34.1060869,-118.3770794,1
3844,2425027019,Hollywood Hills,3415,Bonnie Hill,3415 Bonnie Hill Dr,Los Angeles,CA,90068,"3415 Bonnie Hill Dr, Los Angeles, CA 90068","3415 Bonnie Hill Dr, Los Angeles, CA 90068, USA","(34.1302506, -118.3529977, 0.0)",34.1302506,-118.3529977,0
3845,5564010025,Hollywood Hills,8744,Skyline,8744 Skyline Dr,Los Angeles,CA,90046,"8744 Skyline Dr, Los Angeles, CA 90046","8744 Skyline Dr, Los Angeles, CA 90046, USA","(34.1149056, -118.3855014, 0.0)",34.1149056,-118.3855014,1
3846,5564010003,Hollywood Hills,2434,Greenvalley,2434 Greenvalley Rd,Los Angeles,CA,90046,"2434 Greenvalley Rd, Los Angeles, CA 90046","2434 Greenvalley Rd, Los Angeles, CA 90046, USA","(34.1152961, -118.3862546, 0.0)",34.1152961,-118.3862546,1
3847,5558002010,Hollywood Hills,1905,Sunset Plaza,1905 Sunset Plaza Dr,Los Angeles,CA,90069,"1905 Sunset Plaza Dr, Los Angeles, CA 90069","1905 Sunset Plaza Dr, Los Angeles, CA 90069, USA","(34.1032486, -118.3826453, 0.0)",34.1032486,-118.3826453,1
3848,5548001134,Hollywood Hills,7135,Hollywood,7135 Hollywood Blvd #1201,Los Angeles,CA,90046,"7135 Hollywood Blvd #1201, Los Angeles, CA 90046","7135 Hollywood Blvd APT 1201, Los Angeles, CA 90046, USA","(34.1020636, -118.3465374, 0.0)",34.1020636,-118.3465374,0
3849,5563024018,Hollywood Hills,2029,Oakstone,2029 Oakstone Way,Los Angeles,CA,90046,"2029 Oakstone Way, Los Angeles, CA 90046","2029 Oakstone Way, Los Angeles, CA 90046, USA","(34.1074999, -118.3838812, 0.0)",34.1074999,-118.3838812,1
3850,5556011006,Hollywood Hills,8461,Kirkwood,8461 Kirkwood Dr,Los Angeles,CA,90046,"8461 Kirkwood Dr, Los Angeles, CA 90046","8461 Kirkwood Dr, Los Angeles, CA 90046, USA","(34.1036984, -118.375483, 0.0)",34.1036984,-118.375483,1
3851,2425018020,Hollywood Hills,3201,Bonnie Hill,3201 Bonnie Hill Dr,Los Angeles,CA,90068,"3201 Bonnie Hill Dr, Los Angeles, CA 90068","3201 Bonnie Hill Dr, Los Angeles, CA 90068, USA","(34.1291712, -118.3588187, 0.0)",34.1291712,-118.3588187,1
3852,5558017011,Hollywood Hills,1609,Viewmont,1609 Viewmont Dr,Los Angeles,CA,90069,"1609 Viewmont Dr, Los Angeles, CA 90069","1609 Viewmont Dr, Los Angeles, CA 90069, USA","(34.1002784, -118.3795831, 0.0)",34.1002784,-118.3795831,0
3853,5550001108,Hollywood Hills,1745,Camino Palmero,1745 Camino Palmero St #340,Los Angeles,CA,90046,"1745 Camino Palmero St #340, Los Angeles, CA 90046","1745 Camino Palmero St APT 340, Los Angeles, CA 90046, USA","(34.1029563, -118.350538, 0.0)",34.1029563,-118.350538,1
3854,5549004132,Hollywood Hills,6736,Hillpark,6736 Hillpark Dr #304,Los Angeles,CA,90068,"6736 Hillpark Dr #304, Los Angeles, CA 90068","6736 Hillpark Dr APT 304, Los Angeles, CA 90068, USA","(34.1173368, -118.3396574, 0.0)",34.1173368,-118.3396574,1
3855,5548025142,Hollywood Hills,7250,Franklin,7250 Franklin Ave #1002,Los Angeles,CA,90046,"7250 Franklin Ave #1002, Los Angeles, CA 90046","7250 Franklin Ave UNIT 1002, Los Angeles, CA 90046, USA","(34.1029448, -118.3474781, 0.0)",34.1029448,-118.3474781,1
3856,5556031022,Hollywood Hills,1646,Woods,1646 Woods Dr,Los Angeles,CA,90069,"1646 Woods Dr, Los Angeles, CA 90069","1646 Woods Dr, Los Angeles, CA 90069, USA","(34.1008252, -118.3695512, 0.0)",34.1008252,-118.3695512,0
3857,5559016001,Hollywood Hills,1406,Belfast,1406 Belfast Dr,Los Angeles,CA,90069,"1406 Belfast Dr, Los Angeles, CA 90069","1406 Belfast Dr, Los Angeles, CA 90069, USA","(34.0964288, -118.3810114, 0.0)",34.0964288,-118.3810114,1
3858,5559019024,Hollywood Hills,1314,Londonderry,1314 Londonderry Pl,West Hollywood,CA,90069,"1314 Londonderry Pl, West Hollywood, CA 90069","1314 Londonderry Pl, Los Angeles, CA 90069, USA","(34.0937395, -118.3784245, 0.0)",34.0937395,-118.3784245,1
3859,5556028009,Hollywood Hills,8108,Laurel View,8108 Laurel View Dr,Los Angeles,CA,90069,"8108 Laurel View Dr, Los Angeles, CA 90069","8108 Laurel View Dr, Los Angeles, CA 90046, USA","(34.1018676, -118.3664205, 0.0)",34.1018676,-118.3664205,1
3860,5572008003,Hollywood Hills,2319,Outpost,2319 Outpost Dr,Los Angeles,CA,90068,"2319 Outpost Dr, Los Angeles, CA 90068","2319 Outpost Dr, Los Angeles, CA 90068, USA","(34.1128552, -118.3446577, 0.0)",34.1128552,-118.3446577,0
3861,5561001006,Hollywood Hills,1488,Rising Glen,1488 Rising Glen Rd,Los Angeles,CA,90069,"1488 Rising Glen Rd, Los Angeles, CA 90069","1488 Rising Glen Rd, Los Angeles, CA 90069, USA","(34.098502, -118.3837438, 0.0)",34.098502,-118.3837438,1
3862,5558013006,Hollywood Hills,1821,Sunset Plaza,1821 Sunset Plaza Dr,Los Angeles,CA,90069,"1821 Sunset Plaza Dr, Los Angeles, CA 90069","1821 Sunset Plaza Dr, Los Angeles, CA 90069, USA","(34.102378, -118.3818268, 0.0)",34.102378,-118.3818268,1
3863,4392014069,Hollywood Hills,9255,Doheny,9255 Doheny Rd #1004,West Hollywood,CA,90069,"9255 Doheny Rd #1004, West Hollywood, CA 90069","9255 Doheny Rd APT 1004, West Hollywood, CA 90069, USA","(34.0908772, -118.3940851, 0.0)",34.0908772,-118.3940851,1
3864,5559006189,Hollywood Hills,1230,Horn,1230 Horn Ave #515,West Hollywood,CA,90069,"1230 Horn Ave #515, West Hollywood, CA 90069","1230 Horn Ave APT 515, West Hollywood, CA 90069, USA","(34.0931967, -118.3830489, 0.0)",34.0931967,-118.3830489,0
3865,5558029012,Hollywood Hills,8465,Franklin,8465 Franklin Ave,Los Angeles,CA,90069,"8465 Franklin Ave, Los Angeles, CA 90069","8465 Franklin Ave, Los Angeles, CA 90069, USA","(34.1001614, -118.3745671, 0.0)",34.1001614,-118.3745671,1
3866,2425029028,Hollywood Hills,3239,Oakshire,3239 Oakshire Dr,Los Angeles,CA,90068,"3239 Oakshire Dr, Los Angeles, CA 90068","3239 Oakshire Dr, Los Angeles, CA 90068, USA","(34.12885, -118.350692, 0.0)",34.12885,-118.350692,1
3867,5559014004,Hollywood Hills,1442,Belfast,1442 Belfast Dr,Los Angeles,CA,90069,"1442 Belfast Dr, Los Angeles, CA 90069","1442 Belfast Dr, Los Angeles, CA 90069, USA","(34.097242, -118.381028, 0.0)",34.097242,-118.381028,1
3868,4392005010,Hollywood Hills,9335,Sierra Mar,9335 Sierra Mar Dr,Los Angeles,CA,90069,"9335 Sierra Mar Dr, Los Angeles, CA 90069","9335 Sierra Mar Dr, Los Angeles, CA 90069, USA","(34.0960363, -118.3947029, 0.0)",34.0960363,-118.3947029,0
3869,5551016155,Hollywood Hills,1615,Laurel,1615 N Laurel Ave #201,Los Angeles,CA,90046,"1615 N Laurel Ave #201, Los Angeles, CA 90046","1615 N Laurel Ave APT 201, Los Angeles, CA 90046, USA","(34.1002446, -118.3646412, 0.0)",34.1002446,-118.3646412,1
3870,2429019007,Hollywood Hills,3126,Oakcrest,3126 Oakcrest Dr,Los Angeles,CA,90068,"3126 Oakcrest Dr, Los Angeles, CA 90068","3126 Oakcrest Dr, Los Angeles, CA 90068, USA","(34.1254874, -118.3462599, 0.0)",34.1254874,-118.3462599,1
3871,5575024093,Hollywood Hills,1940,Highland,1940 N Highland Ave #77,Los Angeles,CA,90068,"1940 N Highland Ave #77, Los Angeles, CA 90068","1940 N Highland Ave APT 77, Los Angeles, CA 90068, USA","(34.1062885, -118.3368668, 0.0)",34.1062885,-118.3368668,1
3872,5559006169,Hollywood Hills,1230,Horn,1230 Horn Ave #410,West Hollywood,CA,90069,"1230 Horn Ave #410, West Hollywood, CA 90069","1230 Horn Ave APT 410, West Hollywood, CA 90069, USA","(34.0931967, -118.3830489, 0.0)",34.0931967,-118.3830489,0
3873,5561009035,Hollywood Hills,9362,Nightingale,9362 Nightingale Dr,Los Angeles,CA,90069,"9362 Nightingale Dr, Los Angeles, CA 90069","9362 Nightingale Dr, Los Angeles, CA 90069, USA","(34.1054788, -118.3915298, 0.0)",34.1054788,-118.3915298,1
3874,5564019054,Hollywood Hills,9031,Hollywood Hills,9031 Hollywood Hills Rd,Los Angeles,CA,90046,"9031 Hollywood Hills Rd, Los Angeles, CA 90046","9031 Hollywood Hills Rd, Los Angeles, CA 90046, USA","(34.1138372, -118.3907073, 0.0)",34.1138372,-118.3907073,1
3875,5559022008,Hollywood Hills,1385,Miller,1385 Miller Dr,Los Angeles,CA,90069,"1385 Miller Dr, Los Angeles, CA 90069","1385 Miller Dr, Los Angeles, CA 90069, USA","(34.0964202, -118.378254, 0.0)",34.0964202,-118.378254,1
3877,4392001006,Hollywood Hills,9291,Flicker,9291 Flicker Way,Los Angeles,CA,90069,"9291 Flicker Way, Los Angeles, CA 90069","9291 Flicker Way, Los Angeles, CA 90069, USA","(34.098083, -118.391622, 0.0)",34.098083,-118.391622,0
3878,2425026025,Hollywood Hills,3348,Oak Glen,3348 Oak Glen Dr,Los Angeles,CA,90068,"3348 Oak Glen Dr, Los Angeles, CA 90068","3348 Oak Glen Dr, Los Angeles, CA 90068, USA","(34.1305396, -118.3516052, 0.0)",34.1305396,-118.3516052,1
3879,5569018004,Hollywood Hills,2031,Nichols Canyon,2031 Nichols Canyon Rd,Los Angeles,CA,90046,"2031 Nichols Canyon Rd, Los Angeles, CA 90046","2031 Nichols Canyon Rd, Los Angeles, CA 90046, USA","(34.1077108, -118.3611523, 0.0)",34.1077108,-118.3611523,1
3880,5549005004,Hollywood Hills,6871,Sunny,6871 Sunny Cv,Los Angeles,CA,90068,"6871 Sunny Cv, Los Angeles, CA 90068","6871 Sunny Cove, Los Angeles, CA 90068, USA","(34.1210586, -118.3439804, 0.0)",34.1210586,-118.3439804,1
3881,5559006014,Hollywood Hills,8787,Shoreham,8787 Shoreham Dr B,West Hollywood,CA,90069,"8787 Shoreham Dr B, West Hollywood, CA 90069","8971 Shoreham Dr., 8971 Shoreham Dr, Los Angeles, CA 90069, USA","(34.0915759, -118.3874414, 0.0)",34.0915759,-118.3874414,0
3882,5550032111,Hollywood Hills,1750,Camino Palmero,1750 Camino Palmero St #343,Los Angeles,CA,90046,"1750 Camino Palmero St #343, Los Angeles, CA 90046","1750 Camino Palmero St APT 343, Los Angeles, CA 90046, USA","(34.102811, -118.3494405, 0.0)",34.102811,-118.3494405,1
3883,5551001023,Hollywood Hills,8003,Hollywood,8003 Hollywood Blvd,Los Angeles,CA,90046,"8003 Hollywood Blvd, Los Angeles, CA 90046","8003 Hollywood Blvd, Los Angeles, CA 90046, USA","(34.1015939, -118.3643884, 0.0)",34.1015939,-118.3643884,1
3884,5555029005,Hollywood Hills,8222,Hollywood,8222 Hollywood Blvd,Los Angeles,CA,90069,"8222 Hollywood Blvd, Los Angeles, CA 90069","8222 Hollywood Blvd, Los Angeles, CA 90069, USA","(34.0991333, -118.3676857, 0.0)",34.0991333,-118.3676857,1
3885,5575013002,Hollywood Hills,6694,Whitley,6694 Whitley Ter,Los Angeles,CA,90068,"6694 Whitley Ter, Los Angeles, CA 90068","6694 Whitley Terrace, Los Angeles, CA 90068, USA","(34.1081714, -118.3346202, 0.0)",34.1081714,-118.3346202,0
3886,5556004035,Hollywood Hills,8252,Mannix,8252 Mannix Dr,Los Angeles,CA,90046,"8252 Mannix Dr, Los Angeles, CA 90046","8252 Mannix Dr, Los Angeles, CA 90046, USA","(34.1056027, -118.3710215, 0.0)",34.1056027,-118.3710215,1
3887,5564024020,Hollywood Hills,9024,Wonderland Park,9024 Wonderland Park Ave,Los Angeles,CA,90046,"9024 Wonderland Park Ave, Los Angeles, CA 90046","9024 Wonderland Park Ave, Los Angeles, CA 90046, USA","(34.1161112, -118.3915267, 0.0)",34.1161112,-118.3915267,1
3888,5572012001,Hollywood Hills,2225,Chelan,2225 Chelan Dr,Los Angeles,CA,90068,"2225 Chelan Dr, Los Angeles, CA 90068","2225 Chelan Dr, Los Angeles, CA 90068, USA","(34.1125122, -118.3460309, 0.0)",34.1125122,-118.3460309,1
3889,5561006015,Hollywood Hills,9268,Robin,9268 Robin Dr,Los Angeles,CA,90069,"9268 Robin Dr, Los Angeles, CA 90069","9268 Robin Dr, Los Angeles, CA 90069, USA","(34.1012355, -118.3911415, 0.0)",34.1012355,-118.3911415,0
3890,5556014031,Hollywood Hills,8577,Cole Crest,8577 Cole Crest Dr,Los Angeles,CA,90046,"8577 Cole Crest Dr, Los Angeles, CA 90046","8577 Cole Crest Dr, Los Angeles, CA 90046, USA","(34.1035565, -118.3784032, 0.0)",34.1035565,-118.3784032,1
3891,5555012022,Hollywood Hills,8435,Cresthill,8435 Cresthill Rd,Los Angeles,CA,90069,"8435 Cresthill Rd, Los Angeles, CA 90069","8435 Cresthill Rd, Los Angeles, CA 90069, USA","(34.0960833, -118.3748882, 0.0)",34.0960833,-118.3748882,1
3892,5559007015,Hollywood Hills,1271,Sunset Plaza,1271 Sunset Plaza Dr,Los Angeles,CA,90069,"1271 Sunset Plaza Dr, Los Angeles, CA 90069","1271 Sunset Plaza Dr, Los Angeles, CA 90069, USA","(34.0946678, -118.3821554, 0.0)",34.0946678,-118.3821554,1
3893,5551017067,Hollywood Hills,1525,Hayworth,1525 N Hayworth Ave #101,Los Angeles,CA,90046,"1525 N Hayworth Ave #101, Los Angeles, CA 90046","1525 N Hayworth Ave UNIT 101, Los Angeles, CA 90046, USA","(34.0988014, -118.3632881, 0.0)",34.0988014,-118.3632881,0
3894,5559006166,Hollywood Hills,1230,Horn,1230 Horn Ave #407,West Hollywood,CA,90069,"1230 Horn Ave #407, West Hollywood, CA 90069","1230 Horn Ave APT 407, West Hollywood, CA 90069, USA","(34.0931967, -118.3830489, 0.0)",34.0931967,-118.3830489,1
3895,5558017058,Hollywood Hills,1602,Viewmont,1602 Viewmont Dr,Los Angeles,CA,90069,"1602 Viewmont Dr, Los Angeles, CA 90069","1602 Viewmont Dr, Los Angeles, CA 90069, USA","(34.1003103, -118.3790795, 0.0)",34.1003103,-118.3790795,1
3896,5565021039,Hollywood Hills,2558,Thames,2558 Thames Pl,Los Angeles,CA,90046,"2558 Thames Pl, Los Angeles, CA 90046","2558 Thames St, Los Angeles, CA 90046, USA","(34.1177404, -118.3713546, 0.0)",34.1177404,-118.3713546,1
3897,5556007042,Hollywood Hills,1935,Crescent Heights,1935 N Crescent Heights Blvd,Los Angeles,CA,90069,"1935 N Crescent Heights Blvd, Los Angeles, CA 90069","1935 N Crescent Heights Blvd, Los Angeles, CA 90069, USA","(34.1042522, -118.3700492, 0.0)",34.1042522,-118.3700492,0
3898,2427013030,Hollywood Hills,7455,Palo Vista,7455 Palo Vista Dr,Los Angeles,CA,90046,"7455 Palo Vista Dr, Los Angeles, CA 90046","7455 Palo Vista Dr, Los Angeles, CA 90046, USA","(34.1231655, -118.3572664, 0.0)",34.1231655,-118.3572664,1
3899,5548001076,Hollywood Hills,7135,Hollywood,7135 Hollywood Blvd #605,Los Angeles,CA,90046,"7135 Hollywood Blvd #605, Los Angeles, CA 90046","7135 Hollywood Blvd APT 605, Los Angeles, CA 90046, USA","(34.1020636, -118.3465374, 0.0)",34.1020636,-118.3465374,1
3900,2429018007,Hollywood Hills,3170,Cadet,3170 Cadet Ct,Los Angeles,CA,90068,"3170 Cadet Ct, Los Angeles, CA 90068","3170 Cadet Ct, Los Angeles, CA 90068, USA","(34.1262841, -118.3463858, 0.0)",34.1262841,-118.3463858,1
3901,5569002004,Hollywood Hills,7651,Willow Glen,7651 Willow Glen Rd,Los Angeles,CA,90046,"7651 Willow Glen Rd, Los Angeles, CA 90046","7651 Willow Glen Rd, Los Angeles, CA 90046, USA","(34.1188945, -118.3679523, 0.0)",34.1188945,-118.3679523,0
3902,5564027001,Hollywood Hills,8901,Wonderland,8901 Wonderland Ave,Los Angeles,CA,90046,"8901 Wonderland Ave, Los Angeles, CA 90046","8901 Wonderland Ave, Los Angeles, CA 90046, USA","(34.1090943, -118.3880348, 0.0)",34.1090943,-118.3880348,1
3903,5549005007,Hollywood Hills,6862,Sunny,6862 Sunny Cv,Los Angeles,CA,90068,"6862 Sunny Cv, Los Angeles, CA 90068","6862 Sunny Cove, Los Angeles, CA 90068, USA","(34.12069049999999, -118.3438905, 0.0)",34.1206905,-118.3438905,1
3904,5561026022,Hollywood Hills,2231,Sunset Plaza,2231 Sunset Plaza Dr,Los Angeles,CA,90069,"2231 Sunset Plaza Dr, Los Angeles, CA 90069","2231 Sunset Plaza Dr, Los Angeles, CA 90069, USA","(34.1045502, -118.3863239, 0.0)",34.1045502,-118.3863239,1
3905,5560032018,Hollywood Hills,1230,Doheny,1230 N Doheny Dr,Los Angeles,CA,90069,"1230 N Doheny Dr, Los Angeles, CA 90069","1230 N Doheny Dr, Los Angeles, CA 90069, USA","(34.0926822, -118.3918348, 0.0)",34.0926822,-118.3918348,0
3906,5562008009,Hollywood Hills,2019,Cyprean,2019 Cyprean Dr,Los Angeles,CA,90046,"2019 Cyprean Dr, Los Angeles, CA 90046","2019 Cyprean Dr, Los Angeles, CA 90046, USA","(34.1074649, -118.3830593, 0.0)",34.1074649,-118.3830593,1
3907,5559023014,Hollywood Hills,8646,Hollywood,8646 Hollywood Blvd,Los Angeles,CA,90069,"8646 Hollywood Blvd, Los Angeles, CA 90069","8646 Hollywood Blvd, Los Angeles, CA 90069, USA","(34.0976498, -118.3774825, 0.0)",34.0976498,-118.3774825,1
3908,5560032013,Hollywood Hills,1172,Doheny,1172 N Doheny Dr,Los Angeles,CA,90069,"1172 N Doheny Dr, Los Angeles, CA 90069","1172 N Doheny Dr, Los Angeles, CA 90069, USA","(34.0922758, -118.3911844, 0.0)",34.0922758,-118.3911844,1
3909,5549004028,Hollywood Hills,6704,Hillpark,6704 Hillpark Dr #104,Los Angeles,CA,90068,"6704 Hillpark Dr #104, Los Angeles, CA 90068","6704 Hillpark Dr APT 104, Los Angeles, CA 90068, USA","(34.1173368, -118.3396574, 0.0)",34.1173368,-118.3396574,0
3910,5564016025,Hollywood Hills,8811,Skyline,8811 Skyline Dr,Los Angeles,CA,90046,"8811 Skyline Dr, Los Angeles, CA 90046","8811 Skyline Dr, Los Angeles, CA 90046, USA","(34.11560950000001, -118.3870762, 0.0)",34.1156095,-118.3870762,1
3911,5548001167,Hollywood Hills,1734,Fuller,1734 N Fuller Ave #209,Los Angeles,CA,90046,"1734 N Fuller Ave #209, Los Angeles, CA 90046","1734 N Fuller Ave APT 209, Los Angeles, CA 90046, USA","(34.1026728, -118.3485427, 0.0)",34.1026728,-118.3485427,1
3912,5550002034,Hollywood Hills,1737,Gardner,1737 N Gardner St,Los Angeles,CA,90046,"1737 N Gardner St, Los Angeles, CA 90046","1737 N Gardner St, Los Angeles, CA 90046, USA","(34.1027806, -118.3531118, 0.0)",34.1027806,-118.3531118,1
3913,4392014022,Hollywood Hills,1145,Sunset Vale,1145 Sunset Vale Ave,West Hollywood,CA,90069,"1145 Sunset Vale Ave, West Hollywood, CA 90069","1145 Sunset Vale Ave., Los Angeles, CA 90069, USA","(34.0917885, -118.3939231, 0.0)",34.0917885,-118.3939231,0
3914,5570019033,Hollywood Hills,8046,Okean,8046 Okean Ter,Los Angeles,CA,90046,"8046 Okean Ter, Los Angeles, CA 90046","8046 Okean Terrace, Los Angeles, CA 90046, USA","(34.1242271, -118.372979, 0.0)",34.1242271,-118.372979,1
3915,5556010039,Hollywood Hills,8501,Walnut,8501 Walnut Dr,Los Angeles,CA,90046,"8501 Walnut Dr, Los Angeles, CA 90046","8501 Walnut Dr, Los Angeles, CA 90046, USA","(34.1049281, -118.3764403, 0.0)",34.1049281,-118.3764403,1
3916,5556015024,Hollywood Hills,1714,Queens,1714 Queens Ct,Los Angeles,CA,90069,"1714 Queens Ct, Los Angeles, CA 90069","1714 Queens Ct, Los Angeles, CA 90069, USA","(34.10150600000001, -118.377808, 0.0)",34.101506,-118.377808,1
3917,5567011010,Hollywood Hills,2181,Beech Knoll,2181 Beech Knoll Rd,Los Angeles,CA,90046,"2181 Beech Knoll Rd, Los Angeles, CA 90046","2181 Beech Knoll Rd, Los Angeles, CA 90046, USA","(34.1102226, -118.3757592, 0.0)",34.1102226,-118.3757592,0
3918,5550032187,Hollywood Hills,1750,Camino Palmero,1750 Camino Palmero St #543,Los Angeles,CA,90046,"1750 Camino Palmero St #543, Los Angeles, CA 90046","1750 Camino Palmero St APT 543, Los Angeles, CA 90046, USA","(34.102811, -118.3494405, 0.0)",34.102811,-118.3494405,1
3919,5562020024,Hollywood Hills,2019,Sunset Plaza,2019 Sunset Plaza Dr,Los Angeles,CA,90069,"2019 Sunset Plaza Dr, Los Angeles, CA 90069","2019 Sunset Plaza Dr, Los Angeles, CA 90069, USA","(34.1054547, -118.3824673, 0.0)",34.1054547,-118.3824673,1
3920,2428015017,Hollywood Hills,7280,Packwood,7280 Packwood Trl,Los Angeles,CA,90068,"7280 Packwood Trl, Los Angeles, CA 90068","7280 Packwood Trail, Los Angeles, CA 90068, USA","(34.1216893, -118.3515138, 0.0)",34.1216893,-118.3515138,1
3921,5556017010,Hollywood Hills,8462,Kirkwood,8462 Kirkwood Dr,Los Angeles,CA,90046,"8462 Kirkwood Dr, Los Angeles, CA 90046","8462 Kirkwood Dr, Los Angeles, CA 90046, USA","(34.1034472, -118.3755268, 0.0)",34.1034472,-118.3755268,0
3922,5565042011,Hollywood Hills,2714,Carmar,2714 Carmar Dr,Los Angeles,CA,90046,"2714 Carmar Dr, Los Angeles, CA 90046","2714 Carmar Dr, Los Angeles, CA 90046, USA","(34.1200327, -118.3815529, 0.0)",34.1200327,-118.3815529,1
3923,5555027001,Hollywood Hills,8320,Hollywood,8320 Hollywood Blvd,Los Angeles,CA,90069,"8320 Hollywood Blvd, Los Angeles, CA 90069","8320 Hollywood Blvd, Los Angeles, CA 90069, USA","(34.09947080000001, -118.370933, 0.0)",34.0994708,-118.370933,1
3924,2425024017,Hollywood Hills,3460,Oak Glen,3460 Oak Glen Dr,Los Angeles,CA,90068,"3460 Oak Glen Dr, Los Angeles, CA 90068","3460 Oak Glen Dr, Los Angeles, CA 90068, USA","(34.1318874, -118.3551343, 0.0)",34.1318874,-118.3551343,1
3925,5559008013,Hollywood Hills,1284,Sunset Plaza,1284 Sunset Plaza Dr,Los Angeles,CA,90069,"1284 Sunset Plaza Dr, Los Angeles, CA 90069","1284 Sunset Plaza Dr, Los Angeles, CA 90069, USA","(34.0953555, -118.3821439, 0.0)",34.0953555,-118.3821439,0
3926,5567016008,Hollywood Hills,8529,Ridpath,8529 Ridpath Dr,Los Angeles,CA,90046,"8529 Ridpath Dr, Los Angeles, CA 90046","8529 Ridpath Dr, Los Angeles, CA 90046, USA","(34.105453, -118.3772163, 0.0)",34.105453,-118.3772163,1
3927,5560014007,Hollywood Hills,9145,St Ives,9145 St Ives Dr,Los Angeles,CA,90069,"9145 St Ives Dr, Los Angeles, CA 90069","9145 St Ives Dr, Los Angeles, CA 90069, USA","(34.0932293, -118.3913669, 0.0)",34.0932293,-118.3913669,1
3928,5560012006,Hollywood Hills,1409,Doheny,1409 N Doheny Dr,Los Angeles,CA,90069,"1409 N Doheny Dr, Los Angeles, CA 90069","1409 N Doheny Dr, Los Angeles, CA 90069, USA","(34.0967696, -118.3915952, 0.0)",34.0967696,-118.3915952,1
3929,5570007008,Hollywood Hills,7472,Mulholland,7472 Mulholland Dr,Los Angeles,CA,90046,"7472 Mulholland Dr, Los Angeles, CA 90046","7472 Mulholland Dr, Los Angeles, CA 90046, USA","(34.1236011, -118.3587509, 0.0)",34.1236011,-118.3587509,0
3930,5570026006,Hollywood Hills,7750,Woodrow Wilson,7750 Woodrow Wilson Dr,Los Angeles,CA,90046,"7750 Woodrow Wilson Dr, Los Angeles, CA 90046","7750 Woodrow Wilson Dr, Los Angeles, CA 90046, USA","(34.12160800000001, -118.3655703, 0.0)",34.121608,-118.3655703,1
